Gene ID,Species Name,Phylum,Clade,Family ID,,,
NBR_0000746801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 963754,,,
NBR_0000746901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 963754,,,
NBR_0001152501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 968572,,,
NBR_0000706101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 983893,,,
NBR_0000364501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1011230,,,
NBR_0001524701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1011230,,,
NBR_0000070301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1042845,,,
NBR_0001182301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1042845,,,
NBR_0000103401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1076930,,,
NBR_0000103301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1076930,,,
NBR_0001288601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1077308,,,
NBR_0002081601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1087226,,,
NBR_0002043901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1087226,,,
NBR_0001617301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1087226,,,
NBR_0001870301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1101856,,,
NBR_0001708601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1150756,,,
NBR_0000791501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000927801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000791401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0002224701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000985401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0001622101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0002219601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000197201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000703401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000927701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000115001,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0001625701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584393,,,
NBR_0000895801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000895901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000895601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000648501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0001974401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000895701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000833801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000911201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000950901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584441,,,
NBR_0000060601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0001927401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0001793401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0001023301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0000363701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0001810201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0000354901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0001947101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0002181201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0001793301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584554,,,
NBR_0000798601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0000287701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001984601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001938701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001619801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001543701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0002105701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001619701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0002137201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001837801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001004201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0002014401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001456501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001754901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0002141801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584561,,,
NBR_0001822901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584603,,,
NBR_0001658001,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584603,,,
NBR_0001888601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0000259901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0001019901,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0001349101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0000852301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0001782501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0000149601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0000102201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584651,,,
NBR_0000436101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584706,,,
NBR_0000436001,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584706,,,
NBR_0001658101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584706,,,
NBR_0000476101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584756,,,
NBR_0000624101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584756,,,
NBR_0000681101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584756,,,
NBR_0001781401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584756,,,
NBR_0001136101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584756,,,
NBR_0002212001,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584756,,,
NBR_0001815001,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584756,,,
NBR_0001095601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584797,,,
NBR_0001252501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584820,,,
NBR_0001252301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584820,,,
NBR_0001252701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584820,,,
NBR_0000982301,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584820,,,
NBR_0001252101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584820,,,
NBR_0001293801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584820,,,
NBR_0000933201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1584820,,,
NBR_0001295501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586468,,,
NBR_0001295601,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586468,,,
NBR_0001776801,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586490,,,
NBR_0000749201,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586490,,,
NBR_0001804401,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586490,,,
NBR_0001963701,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586490,,,
NBR_0001807101,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586490,,,
NBR_0001846501,nippostrongylus_brasiliensis,Nematoda,Clade V,family 1586490,,,
WBGene00245795,onchocerca_volvulus,Nematoda,Clade III,family 150118,,,
WBGene00243849,onchocerca_volvulus,Nematoda,Clade III,family 225491,,,
WBGene00237892,onchocerca_volvulus,Nematoda,Clade III,family 236822,,,
WBGene00237896,onchocerca_volvulus,Nematoda,Clade III,family 276074,,,
WBGene00241456,onchocerca_volvulus,Nematoda,Clade III,family 112805,,,
WBGene00242538,onchocerca_volvulus,Nematoda,Clade III,family 112805,,,
WBGene00248583,onchocerca_volvulus,Nematoda,Clade III,family 204750,,,
WBGene00240966,onchocerca_volvulus,Nematoda,Clade III,family 72247,,,
WBGene00242883,onchocerca_volvulus,Nematoda,Clade III,family 72247,,,
WBGene00242187,onchocerca_volvulus,Nematoda,Clade III,family 72247,,,
WBGene00243550,onchocerca_volvulus,Nematoda,Clade III,family 89847,,,
WBGene00243374,onchocerca_volvulus,Nematoda,Clade III,family 89847,,,
WBGene00246423,onchocerca_volvulus,Nematoda,Clade III,family 92761,,,
WBGene00241514,onchocerca_volvulus,Nematoda,Clade III,family 92761,,,
WBGene00242713,onchocerca_volvulus,Nematoda,Clade III,family 92761,,,
WBGene00243549,onchocerca_volvulus,Nematoda,Clade III,family 189534,,,
WBGene00240912,onchocerca_volvulus,Nematoda,Clade III,family 1584619,,,
WBGene00241126,onchocerca_volvulus,Nematoda,Clade III,family 1584619,,,
WBGene00243354,onchocerca_volvulus,Nematoda,Clade III,family 1584619,,,
WBGene00241173,onchocerca_volvulus,Nematoda,Clade III,family 1584687,,,
WBGene00242109,onchocerca_volvulus,Nematoda,Clade III,family 1584687,,,
WBGene00244945,onchocerca_volvulus,Nematoda,Clade III,family 1584687,,,
WBGene00240846,onchocerca_volvulus,Nematoda,Clade III,family 1584687,,,
WBGene00242203,onchocerca_volvulus,Nematoda,Clade III,family 1584687,,,
WBGene00240634,onchocerca_volvulus,Nematoda,Clade III,family 1584695,,,
WBGene00248624,onchocerca_volvulus,Nematoda,Clade III,family 1584699,,,
WBGene00239822,onchocerca_volvulus,Nematoda,Clade III,family 1584699,,,
WBGene00236826,onchocerca_volvulus,Nematoda,Clade III,family 1584822,,,
WBGene00244121,onchocerca_volvulus,Nematoda,Clade III,family 79653,,,
WBGene00242689,onchocerca_volvulus,Nematoda,Clade III,family 79653,,,
WBGene00242304,onchocerca_volvulus,Nematoda,Clade III,family 79653,,,
WBGene00238853,onchocerca_volvulus,Nematoda,Clade III,family 109614,,,
WBGene00240814,onchocerca_volvulus,Nematoda,Clade III,family 109614,,,
WBGene00242283,onchocerca_volvulus,Nematoda,Clade III,family 109614,,,
WBGene00242136,onchocerca_volvulus,Nematoda,Clade III,family 120330,,,
WBGene00246014,onchocerca_volvulus,Nematoda,Clade III,family 120330,,,
WBGene00243919,onchocerca_volvulus,Nematoda,Clade III,family 145447,,,
WBGene00248411,onchocerca_volvulus,Nematoda,Clade III,family 145447,,,
WBGene00240420,onchocerca_volvulus,Nematoda,Clade III,family 145447,,,
WBGene00241205,onchocerca_volvulus,Nematoda,Clade III,family 145447,,,
WBGene00241160,onchocerca_volvulus,Nematoda,Clade III,family 161836,,,
WBGene00242899,onchocerca_volvulus,Nematoda,Clade III,family 161836,,,
WBGene00239890,onchocerca_volvulus,Nematoda,Clade III,family 161836,,,
WBGene00247868,onchocerca_volvulus,Nematoda,Clade III,family 164880,,,
WBGene00247490,onchocerca_volvulus,Nematoda,Clade III,family 164880,,,
WBGene00242520,onchocerca_volvulus,Nematoda,Clade III,family 188084,,,
WBGene00242981,onchocerca_volvulus,Nematoda,Clade III,family 225351,,,
WBGene00237518,onchocerca_volvulus,Nematoda,Clade III,family 231200,,,
WBGene00244601,onchocerca_volvulus,Nematoda,Clade III,family 231200,,,
WBGene00240152,onchocerca_volvulus,Nematoda,Clade III,family 273614,,,
WBGene00237920,onchocerca_volvulus,Nematoda,Clade III,family 288152,,,
WBGene00242000,onchocerca_volvulus,Nematoda,Clade III,family 289580,,,
WBGene00237199,onchocerca_volvulus,Nematoda,Clade III,family 292198,,,
WBGene00240118,onchocerca_volvulus,Nematoda,Clade III,family 355288,,,
WBGene00239556,onchocerca_volvulus,Nematoda,Clade III,family 376434,,,
WBGene00237428,onchocerca_volvulus,Nematoda,Clade III,family 376434,,,
WBGene00238947,onchocerca_volvulus,Nematoda,Clade III,family 383681,,,
WBGene00239427,onchocerca_volvulus,Nematoda,Clade III,family 383681,,,
WBGene00247092,onchocerca_volvulus,Nematoda,Clade III,family 396252,,,
WBGene00248151,onchocerca_volvulus,Nematoda,Clade III,family 405305,,,
WBGene00237180,onchocerca_volvulus,Nematoda,Clade III,family 418381,,,
WBGene00241808,onchocerca_volvulus,Nematoda,Clade III,family 455391,,,
WBGene00243267,onchocerca_volvulus,Nematoda,Clade III,family 462031,,,
WBGene00244198,onchocerca_volvulus,Nematoda,Clade III,family 462031,,,
WBGene00244140,onchocerca_volvulus,Nematoda,Clade III,family 464055,,,
WBGene00246122,onchocerca_volvulus,Nematoda,Clade III,family 556181,,,
WBGene00248354,onchocerca_volvulus,Nematoda,Clade III,family 561948,,,
WBGene00241042,onchocerca_volvulus,Nematoda,Clade III,family 574649,,,
WBGene00242011,onchocerca_volvulus,Nematoda,Clade III,family 579225,,,
WBGene00239656,onchocerca_volvulus,Nematoda,Clade III,family 588256,,,
WBGene00239796,onchocerca_volvulus,Nematoda,Clade III,family 610744,,,
WBGene00248233,onchocerca_volvulus,Nematoda,Clade III,family 657959,,,
WBGene00246710,onchocerca_volvulus,Nematoda,Clade III,family 660496,,,
WBGene00237767,onchocerca_volvulus,Nematoda,Clade III,family 664383,,,
WBGene00242575,onchocerca_volvulus,Nematoda,Clade III,family 669683,,,
WBGene00247276,onchocerca_volvulus,Nematoda,Clade III,family 698491,,,
WBGene00242934,onchocerca_volvulus,Nematoda,Clade III,family 706112,,,
WBGene00247039,onchocerca_volvulus,Nematoda,Clade III,family 723188,,,
WBGene00239381,onchocerca_volvulus,Nematoda,Clade III,family 729327,,,
WBGene00240551,onchocerca_volvulus,Nematoda,Clade III,family 1584621,,,
WBGene00239832,onchocerca_volvulus,Nematoda,Clade III,family 1584621,,,
WBGene00248919,onchocerca_volvulus,Nematoda,Clade III,family 1584621,,,
WBGene00240661,onchocerca_volvulus,Nematoda,Clade III,family 106598,,,
WBGene00240932,onchocerca_volvulus,Nematoda,Clade III,family 106598,,,
WBGene00248836,onchocerca_volvulus,Nematoda,Clade III,family 106598,,,
WBGene00238171,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00248111,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00238014,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246022,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249787,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00238019,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249226,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246674,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249344,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00237996,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249231,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00244082,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249266,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00238317,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246597,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246019,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249322,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249384,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246673,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246579,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00240581,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249723,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249715,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00238016,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00244053,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00240579,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249343,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246625,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246598,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246576,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00240580,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249273,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249095,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00244798,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249262,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249620,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00238015,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246622,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00238778,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00238010,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249324,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249092,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246588,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249327,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246620,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00246578,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249733,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00247165,onchocerca_volvulus,Nematoda,Clade III,family 170862,,,
WBGene00249483,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249241,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00247922,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00246897,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249484,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00246931,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249100,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249727,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249695,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249286,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249096,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249291,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249240,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249511,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00246896,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00248317,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00248388,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00246979,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00238289,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249094,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00246934,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00238295,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00248390,onchocerca_volvulus,Nematoda,Clade III,family 382581,,,
WBGene00249545,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00246484,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00249470,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00240262,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00249589,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00238880,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00244316,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00249403,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00249469,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00249642,onchocerca_volvulus,Nematoda,Clade III,family 418663,,,
WBGene00249495,onchocerca_volvulus,Nematoda,Clade III,family 465889,,,
WBGene00249242,onchocerca_volvulus,Nematoda,Clade III,family 465889,,,
WBGene00249244,onchocerca_volvulus,Nematoda,Clade III,family 465889,,,
WBGene00249243,onchocerca_volvulus,Nematoda,Clade III,family 465889,,,
